class;x1;y1;z1;v1;x2;y2;z2;v2;x3;y3;z3;v3;x4;y4;z4;v4;x5;y5;z5;v5;x6;y6;z6;v6;x7;y7;z7;v7;x8;y8;z8;v8;x9;y9;z9;v9;x10;y10;z10;v10;x11;y11;z11;v11;x12;y12;z12;v12;x13;y13;z13;v13;x14;y14;z14;v14;x15;y15;z15;v15;x16;y16;z16;v16;x17;y17;z17;v17;x18;y18;z18;v18;x19;y19;z19;v19;x20;y20;z20;v20;x21;y21;z21;v21
A;0.36969929933547974;0.6119914650917053;-1.33E+11;00.00;0.4281991720199585;0.5757386088371277;-0.015472088009119034;00.00;0.4603392481803894;0.5065706968307495;-0.024650372564792633;00.00;0.46982187032699585;0.43258097767829895;-0.038311660289764404;00.00;0.47266626358032227;0.3743261694908142;-0.043497234582901;00.00;0.43013420701026917;0.45606204867362976;0.0413125678896904;00.00;0.4378441274166107;0.4052736163139343;-0.004728068597614765;00.00;0.4332936108112335;0.45934009552001953;-0.019496679306030273;00.00;0.42976322770118713;0.48102328181266785;-0.010382086969912052;00.00;0.39898908138275146;0.45471248030662537;0.033963583409786224;00.00;0.405120849609375;0.4058358669281006;-0.028649253770709038;00.00;0.4053550362586975;0.4817672669887543;-0.03796778619289398;00.00;0.40299877524375916;0.4908733069896698;-0.01692556031048298;00.00;0.36851873993873596;0.4607239365577698;0.016903741285204887;00.00;0.37198129296302795;0.4178084433078766;-0.03879688307642937;00.00;0.3782143294811249;0.49066632986068726;-0.031601354479789734;00.00;0.3751184046268463;0.5018723011016846;-0.002029597293585539;00.00;0.33616530895233154;0.47110113501548767;-0.0006726655410602689;00.00;0.3426670432090759;0.4302952289581299;-0.024966776371002197;00.00;0.35099220275878906;0.4798000156879425;-0.01416086032986641;00.00;0.3462674617767334;0.4964965283870697;0.011502718552947044;00.00
A;0.37392541766166687;0.6146484613418579;-3.74E+11;00.00;0.4332084357738495;0.5800363421440125;-0.011850513517856598;00.00;0.46404507756233215;0.5090858340263367;-0.019154278561472893;00.00;0.47281861305236816;0.4344496428966522;-0.0332392193377018;00.00;0.47164082527160645;0.37574219703674316;-0.03843233734369278;00.00;0.4367673993110657;0.46231213212013245;0.04672260582447052;00.00;0.4416028559207916;0.4101437032222748;0.0006398866535164416;00.00;0.4367665946483612;0.4649321436882019;-0.009499226696789265;00.00;0.4342079162597656;0.48522812128067017;0.007244383916258812;00.00;0.40536272525787354;0.4587138295173645;0.03943437710404396;00.00;0.40883204340934753;0.40890368819236755;-0.024466782808303833;00.00;0.409316748380661;0.4841865003108978;-0.032957773655653;00.00;0.40780869126319885;0.49455416202545166;-0.0064830658957362175;00.00;0.3744903802871704;0.46324610710144043;0.022071203216910362;00.00;0.3768402934074402;0.41673365235328674;-0.032570675015449524;00.00;0.3824506402015686;0.48906105756759644;-0.026831315830349922;00.00;0.38012903928756714;0.5041281580924988;0.005246791988611221;00.00;0.34201210737228394;0.4729859232902527;0.005689283832907677;00.00;0.3477264940738678;0.4297252297401428;-0.01567699760198593;00.00;0.3548180162906647;0.47715938091278076;-0.005490953102707863;00.00;0.3515150845050812;0.49734973907470703;0.021725205704569817;00.00
A;0.39320164918899536;0.6180388331413269;-4.42E+10;00.00;0.4505653977394104;0.5813069939613342;-0.004090555477887392;00.00;0.4777577519416809;0.5091878175735474;-0.010639929212629795;00.00;0.48599475622177124;0.43968337774276733;-0.026746418327093124;00.00;0.4949674606323242;0.3850712776184082;-0.03552313521504402;00.00;0.45439639687538147;0.4606096148490906;0.04847228527069092;00.00;0.46160757541656494;0.41240906715393066;-0.002171311294659972;00.00;0.4578332006931305;0.4670282006263733;-0.011658750474452972;00.00;0.4531036913394928;0.48943355679512024;0.0053413668647408485;00.00;0.4235043525695801;0.4574104845523834;0.03609912097454071;00.00;0.42850494384765625;0.41123998165130615;-0.032793451100587845;00.00;0.4270852506160736;0.4851036071777344;-0.042711518704891205;00.00;0.4221155345439911;0.49292853474617004;-0.0175316259264946;00.00;0.3920153081417084;0.4617842435836792;0.013619009405374527;00.00;0.3967269957065582;0.4205108880996704;-0.04205867275595665;00.00;0.4019332230091095;0.4914468228816986;-0.04001288115978241;00.00;0.39720407128334045;0.5033685564994812;-0.012120452709496021;00.00;0.35805460810661316;0.47064778208732605;-0.007149677723646164;00.00;0.36732104420661926;0.4320840537548065;-0.02867424115538597;00.00;0.374269038438797;0.48107731342315674;-0.023262232542037964;00.00;0.3688262403011322;0.49880391359329224;-0.0011603286257013679;00.00
A;0.38864630460739136;0.6175292730331421;-2.19E+10;00.00;0.4473251700401306;0.5853909850120544;-0.013098781928420067;00.00;0.47966086864471436;0.5136173367500305;-0.022681046277284622;00.00;0.48896193504333496;0.43931394815444946;-0.03849199786782265;00.00;0.49087709188461304;0.3813658356666565;-0.04581318795681;00.00;0.45179998874664307;0.4628128707408905;0.04143090546131134;00.00;0.46060091257095337;0.41443943977355957;-0.005281117744743824;00.00;0.45398062467575073;0.46988749504089355;-0.014544295147061348;00.00;0.4484567642211914;0.4909510016441345;0.0005507085006684065;00.00;0.4207267165184021;0.4597046971321106;0.033330854028463364;00.00;0.4275020360946655;0.4140051007270813;-0.030170004814863205;00.00;0.426454097032547;0.4892776310443878;-0.03695571422576904;00.00;0.4226832687854767;0.4981030821800232;-0.012901009991765022;00.00;0.3898549973964691;0.4645918607711792;0.015308268368244171;00.00;0.3951229155063629;0.42302802205085754;-0.03941260278224945;00.00;0.39962038397789;0.49556154012680054;-0.03214971721172333;00.00;0.39548012614250183;0.5084357857704163;-0.0020866114646196365;00.00;0.35695236921310425;0.4748738706111908;-0.0022224329877644777;00.00;0.36561116576194763;0.4355925917625427;-0.026327623054385185;00.00;0.37219902873039246;0.48566964268684387;-0.016257120296359062;00.00;0.36695802211761475;0.5039607882499695;0.008853338658809662;00.00
A;0.3851487338542938;0.6118581295013428;-4.75E+09;00.00;0.4413582384586334;0.5773698091506958;-0.011842511594295502;00.00;0.4738980829715729;0.5076920986175537;-0.021713411435484886;00.00;0.48281535506248474;0.43293505907058716;-0.03663913533091545;00.00;0.4868648946285248;0.3745594322681427;-0.04362212494015694;00.00;0.4481372535228729;0.45526257157325745;0.0390472337603569;00.00;0.45617279410362244;0.4055810272693634;-0.005337095819413662;00.00;0.4502544105052948;0.46164605021476746;-0.013561062514781952;00.00;0.44593560695648193;0.48347049951553345;6.66E+10;00.00;0.4165148138999939;0.45216894149780273;0.02927355468273163;00.00;0.421912282705307;0.40480172634124756;-0.032181836664676666;00.00;0.4201405644416809;0.48014184832572937;-0.04020286723971367;00.00;0.417229026556015;0.48826664686203003;-0.01914362795650959;00.00;0.38562220335006714;0.4578598439693451;0.010383082553744316;00.00;0.3881346583366394;0.41636544466018677;-0.04391881823539734;00.00;0.39284807443618774;0.4889776408672333;-0.03891843557357788;00.00;0.3895467221736908;0.4985390901565552;-0.011748368851840496;00.00;0.3529951572418213;0.4691084027290344;-0.008404864929616451;00.00;0.35926151275634766;0.4304456114768982;-0.03142337128520012;00.00;0.3664526045322418;0.48058021068573;-0.022988194599747658;00.00;0.3610181510448456;0.4948434829711914;0.0012141806073486805;00.00
A;0.3855908513069153;0.6123807430267334;-3.54E+11;00.00;0.44538575410842896;0.5793321132659912;-0.01025052834302187;00.00;0.4770737886428833;0.5089371204376221;-0.018665729090571404;00.00;0.4866841435432434;0.43479928374290466;-0.03371884673833847;00.00;0.4873860776424408;0.3773980438709259;-0.04056021571159363;00.00;0.4509768486022949;0.45960330963134766;0.044933851808309555;00.00;0.4570808410644531;0.4097311198711395;-0.0003515292191877961;00.00;0.45215457677841187;0.4647778272628784;-0.008143404498696327;00.00;0.44939401745796204;0.48376452922821045;0.008711499162018299;00.00;0.4198780059814453;0.4553467333316803;0.03577527031302452;00.00;0.42506328225135803;0.4076140522956848;-0.028166446834802628;00.00;0.4246634840965271;0.4836435616016388;-0.035378407686948776;00.00;0.42237943410873413;0.49099835753440857;-0.01026564184576273;00.00;0.38886648416519165;0.45936912298202515;0.017055027186870575;00.00;0.39319974184036255;0.4159068465232849;-0.0383489765226841;00.00;0.39793795347213745;0.48928919434547424;-0.030961591750383377;00.00;0.3944394588470459;0.500563383102417;0.00016238125681411475;00.00;0.35610097646713257;0.46883663535118103;-0.0007625409052707255;00.00;0.363877534866333;0.4292874336242676;-0.0247205663472414;00.00;0.3705425560474396;0.4789327085018158;-0.01459775771945715;00.00;0.36558496952056885;0.49594295024871826;0.011044273152947426;00.00
A;0.38777345418930054;0.6152631044387817;-3.97E+10;00.00;0.4462110996246338;0.5839506387710571;-0.011093610897660255;00.00;0.47827351093292236;0.5134038925170898;-0.019846633076667786;00.00;0.4873577356338501;0.4390754699707031;-0.0344192199409008;00.00;0.48961856961250305;0.3817692995071411;-0.040311574935913086;00.00;0.4512019157409668;0.4626467525959015;0.04142729565501213;00.00;0.4583754241466522;0.4141528010368347;-0.0028460875619202852;00.00;0.4534883499145508;0.46848157048225403;-0.010495003312826157;00.00;0.4502607583999634;0.4870087206363678;0.004958710167557001;00.00;0.42042338848114014;0.45924896001815796;0.032298337668180466;00.00;0.42630407214164734;0.4124220609664917;-0.029737195000052452;00.00;0.42623311281204224;0.48792436718940735;-0.03536151722073555;00.00;0.4236178994178772;0.4944738447666168;-0.011255154386162758;00.00;0.3898344933986664;0.4645113945007324;0.014008277095854282;00.00;0.394356906414032;0.4212138056755066;-0.04025982320308685;00.00;0.39974650740623474;0.49443838000297546;-0.03153694421052933;00.00;0.39620310068130493;0.5047091841697693;-0.0012841083807870746;00.00;0.35734736919403076;0.47529974579811096;-0.003794589312747121;00.00;0.36531591415405273;0.43644800782203674;-0.027628883719444275;00.00;0.3730635643005371;0.48597481846809387;-0.01680317334830761;00.00;0.3680851459503174;0.5014349222183228;0.007898827083408833;00.00
A;0.3955051302909851;0.6141825914382935;-2.27E+10;00.00;0.45221835374832153;0.5815078616142273;-0.010951844975352287;00.00;0.48197561502456665;0.511107861995697;-0.019715439528226852;00.00;0.4901944100856781;0.4384828209877014;-0.0355687290430069;00.00;0.4919816255569458;0.38182517886161804;-0.043188612908124924;00.00;0.45546597242355347;0.4607444703578949;0.04162502661347389;00.00;0.4609837830066681;0.40995001792907715;-0.006072489079087973;00.00;0.457957923412323;0.46469593048095703;-0.014756748452782631;00.00;0.45521819591522217;0.48549994826316833;0.0016038151225075126;00.00;0.42551541328430176;0.4585108757019043;0.0326305516064167;00.00;0.4300924837589264;0.41080746054649353;-0.03284326195716858;00.00;0.4310474693775177;0.4853256046772003;-0.04133808985352516;00.00;0.4285067021846771;0.49355265498161316;-0.01754152402281761;00.00;0.39515745639801025;0.46386897563934326;0.013734065927565098;00.00;0.3985012173652649;0.4211888313293457;-0.04303525388240814;00.00;0.4046473503112793;0.49215444922447205;-0.03785740211606026;00.00;0.40129634737968445;0.5037000179290771;-0.007917491719126701;00.00;0.3624629080295563;0.4741324782371521;-0.004404821433126926;00.00;0.3690245747566223;0.4339241087436676;-0.029349980875849724;00.00;0.3770908713340759;0.4818134605884552;-0.0220873411744833;00.00;0.3729410171508789;0.5001158118247986;0.0014986158348619938;00.00
A;0.39440155029296875;0.61173015832901;-1.95E+11;00.00;0.4515875279903412;0.5779373645782471;-0.011406750418245792;00.00;0.48260942101478577;0.5079286694526672;-0.02040114253759384;00.00;0.49110305309295654;0.4348926544189453;-0.035783570259809494;00.00;0.4930301010608673;0.3787536919116974;-0.04166789352893829;00.00;0.4548243284225464;0.45725882053375244;0.04408989101648331;00.00;0.46178895235061646;0.4078260362148285;-0.002000456675887108;00.00;0.457967072725296;0.46253079175949097;-0.009965809993445873;00.00;0.4548718333244324;0.4821126163005829;0.005561957601457834;00.00;0.42496880888938904;0.45472240447998047;0.034918855875730515;00.00;0.43098852038383484;0.40752899646759033;-0.029653582721948624;00.00;0.43131759762763977;0.481995165348053;-0.03680027648806572;00.00;0.4285247325897217;0.48874008655548096;-0.012765508145093918;00.00;0.3950121998786926;0.4600050747394562;0.015795676037669182;00.00;0.3993285298347473;0.4172678291797638;-0.040464889258146286;00.00;0.4052939713001251;0.4883609414100647;-0.03356728330254555;00.00;0.40180152654647827;0.49842461943626404;-0.0032845987007021904;00.00;0.36268356442451477;0.47049134969711304;-0.002762353513389826;00.00;0.3700898289680481;0.4309261441230774;-0.027754025533795357;00.00;0.37798333168029785;0.4798780083656311;-0.019008100032806396;00.00;0.3732520341873169;0.49729812145233154;0.005471313372254372;00.00
A;0.3906046152114868;0.6109117269515991;-1.89E+11;00.00;0.4480874836444855;0.5753896236419678;-0.01193646714091301;00.00;0.4797973036766052;0.5059707760810852;-0.019173717126250267;00.00;0.48792222142219543;0.4329741299152374;-0.03129754960536957;00.00;0.48998838663101196;0.37658724188804626;-0.03561883419752121;00.00;0.4507777988910675;0.4562331736087799;0.04319100081920624;00.00;0.45789211988449097;0.4061993360519409;0.0008456453797407448;00.00;0.45374470949172974;0.45964786410331726;-0.010760704055428505;00.00;0.4498745799064636;0.4810945689678192;-0.0006292862235568464;00.00;0.4204016625881195;0.4547821879386902;0.03470207378268242;00.00;0.42585381865501404;0.40708041191101074;-0.024020623415708542;00.00;0.4262630343437195;0.4810778796672821;-0.03261450305581093;00.00;0.423321396112442;0.49063777923583984;-0.012047846801578999;00.00;0.39047348499298096;0.4606057405471802;0.01696915738284588;00.00;0.3938625454902649;0.4182220995426178;-0.0351858027279377;00.00;0.4000318646430969;0.48930811882019043;-0.028904378414154053;00.00;0.3965412378311157;0.500676691532135;-0.0015286230482161045;00.00;0.35840970277786255;0.4714334309101105;-0.0008597137639299035;00.00;0.365923672914505;0.43211743235588074;-0.023621875792741776;00.00;0.37408336997032166;0.4809468984603882;-0.014215365052223206;00.00;0.3689863085746765;0.49737173318862915;0.009691906161606312;00.00
A;0.38931044936180115;0.6097363829612732;-2.25E+10;00.00;0.4460618495941162;0.5739677548408508;-0.010886019095778465;00.00;0.4778197705745697;0.5044676661491394;-0.018923616036772728;00.00;0.4849569797515869;0.4316233992576599;-0.03177928552031517;00.00;0.48331764340400696;0.376179039478302;-0.03648589551448822;00.00;0.44827109575271606;0.45293399691581726;0.04553484171628952;00.00;0.45494315028190613;0.40456077456474304;0.004860735032707453;00.00;0.4519674777984619;0.458229660987854;-0.0055015841498970985;00.00;0.44875070452690125;0.4790485203266144;0.0048626745119690895;00.00;0.4180879592895508;0.4513537883758545;0.03615688532590866;00.00;0.423872709274292;0.4050273895263672;-0.02119673788547516;00.00;0.42520788311958313;0.4796004295349121;-0.029355643317103386;00.00;0.4219500720500946;0.4884599447250366;-0.00914684683084488;00.00;0.38805291056632996;0.45765358209609985;0.017695605754852295;00.00;0.39212536811828613;0.41626662015914917;-0.033250872045755386;00.00;0.3989498019218445;0.48734208941459656;-0.025949759408831596;00.00;0.3952524960041046;0.4979252517223358;0.0010294017847627401;00.00;0.3558043837547302;0.4698595106601715;-0.0007605383871123195;00.00;0.3639214038848877;0.432354599237442;-0.023125216364860535;00.00;0.3723074197769165;0.4809163808822632;-0.01311796996742487;00.00;0.36694735288619995;0.4963022470474243;0.010165398009121418;00.00
A;0.38730722665786743;0.6087335348129272;-2.06E+11;00.00;0.44493284821510315;0.5739172697067261;-0.01061879750341177;00.00;0.47648298740386963;0.5040732026100159;-0.019048050045967102;00.00;0.48496580123901367;0.43072205781936646;-0.03278975933790207;00.00;0.4855300188064575;0.3748846650123596;-0.03693051263689995;00.00;0.4495399594306946;0.45299139618873596;0.044822607189416885;00.00;0.4557817578315735;0.40496334433555603;0.0016423960914835334;00.00;0.45150765776634216;0.46033331751823425;-0.004006968345493078;00.00;0.44940316677093506;0.4773247539997101;0.012126178480684757;00.00;0.4193645417690277;0.45027443766593933;0.03556095436215401;00.00;0.42505204677581787;0.40421774983406067;-0.026333576068282127;00.00;0.425398051738739;0.4788234531879425;-0.03216768056154251;00.00;0.4235336184501648;0.48288023471832275;-0.008050989359617233;00.00;0.38926130533218384;0.4555776119232178;0.016823550686240196;00.00;0.3938388228416443;0.41379809379577637;-0.03830792382359505;00.00;0.3995330035686493;0.4851433038711548;-0.02996794506907463;00.00;0.3962649405002594;0.49236324429512024;0.0001814059796743095;00.00;0.3571920394897461;0.4667746424674988;-0.0014384766109287739;00.00;0.3648205101490021;0.4295080900192261;-0.025373928248882294;00.00;0.37266185879707336;0.4785062074661255;-0.01510607823729515;00.00;0.3676615357398987;0.49250271916389465;0.009881959296762943;00.00
A;0.3885672092437744;0.6065744757652283;-3.21E+11;00.00;0.44523149728775024;0.571058452129364;-0.011930009350180626;00.00;0.4758738875389099;0.5023756623268127;-0.02027507871389389;00.00;0.4829111695289612;0.43012791872024536;-0.03350187838077545;00.00;0.48201775550842285;0.3749772906303406;-0.038099609315395355;00.00;0.44677263498306274;0.4528486132621765;0.03936939686536789;00.00;0.4528120756149292;0.4022212028503418;-0.003168319584801793;00.00;0.45021992921829224;0.45503324270248413;-0.013216276653110981;00.00;0.447655588388443;0.47560012340545654;-0.001813733484596014;00.00;0.41657546162605286;0.4512022137641907;0.030515996739268303;00.00;0.42134642601013184;0.40309661626815796;-0.028685513883829117;00.00;0.42330920696258545;0.4766843318939209;-0.03698611631989479;00.00;0.42121320962905884;0.48636969923973083;-0.016675826162099838;00.00;0.38660353422164917;0.4574830234050751;0.012395504862070084;00.00;0.38953784108161926;0.4137464463710785;-0.03963828831911087;00.00;0.397403359413147;0.4840153157711029;-0.03276694938540459;00.00;0.39502084255218506;0.49632543325424194;-0.005785771645605564;00.00;0.35464051365852356;0.4694643020629883;-0.005706865340471268;00.00;0.36165836453437805;0.4305710196495056;-0.02896791324019432;00.00;0.3708816170692444;0.47848188877105713;-0.020389825105667114;00.00;0.3668229579925537;0.4958014190196991;0.0018403358990326524;00.00
A;0.38614585995674133;0.6095280647277832;-2.41E+10;00.00;0.4433685839176178;0.5730956196784973;-0.012443148531019688;00.00;0.4739933907985687;0.5040743350982666;-0.021498002111911774;00.00;0.48062726855278015;0.4318310022354126;-0.03501205891370773;00.00;0.47800785303115845;0.3762489855289459;-0.040603507310152054;00.00;0.44259557127952576;0.4545736610889435;0.03902755677700043;00.00;0.448363721370697;0.40473654866218567;-0.0025612127501517534;00.00;0.4452066719532013;0.458413690328598;-0.01388764102011919;00.00;0.4416833221912384;0.480445921421051;-0.003194429213181138;00.00;0.4125189185142517;0.4544300138950348;0.030678322538733482;00.00;0.4167822599411011;0.40647587180137634;-0.027585787698626518;00.00;0.4187838137149811;0.47963616251945496;-0.03482745215296745;00.00;0.41614362597465515;0.4903082549571991;-0.014095940627157688;00.00;0.3829651176929474;0.46111994981765747;0.013173329643905163;00.00;0.3853698968887329;0.418408066034317;-0.03788967803120613;00.00;0.39268171787261963;0.48835253715515137;-0.03040989488363266;00.00;0.3895241618156433;0.5009185075759888;-0.003384367562830448;00.00;0.3515387177467346;0.4729180335998535;-0.004246992990374565;00.00;0.35882675647735596;0.43277084827423096;-0.02670075185596943;00.00;0.367626816034317;0.4808976948261261;-0.01611381024122238;00.00;0.36287906765937805;0.4984976649284363;0.00730494037270546;00.00
A;0.38499125838279724;0.6076229810714722;-1.60E+11;00.00;0.44224926829338074;0.5723750591278076;-0.010481995530426502;00.00;0.47292613983154297;0.5026158690452576;-0.01925334706902504;00.00;0.4802016317844391;0.4296666979789734;-0.0334697924554348;00.00;0.47895216941833496;0.37385690212249756;-0.03848038241267204;00.00;0.4439973533153534;0.4517996311187744;0.04552299901843071;00.00;0.44992220401763916;0.4038275480270386;0.0030358063522726297;00.00;0.4476363956928253;0.4579335153102875;-0.003998930566012859;00.00;0.44561299681663513;0.4761753976345062;0.010228151455521584;00.00;0.4140375554561615;0.45034119486808777;0.03576847165822983;00.00;0.4196997880935669;0.4042179584503174;-0.025108501315116882;00.00;0.4217434823513031;0.4793424606323242;-0.031324874609708786;00.00;0.4193560779094696;0.48481935262680054;-0.008028384298086166;00.00;0.3842311203479767;0.4569730758666992;0.01655171811580658;00.00;0.38911423087120056;0.41588643193244934;-0.03758379817008972;00.00;0.3962459862232208;0.48737436532974243;-0.029239309951663017;00.00;0.39257073402404785;0.49487027525901794;0.00033436223748140037;00.00;0.3525981903076172;0.46931248903274536;-0.002132598776370287;00.00;0.3608628809452057;0.4330418109893799;-0.026337655261158943;00.00;0.36951249837875366;0.4819830060005188;-0.016265053302049637;00.00;0.36408495903015137;0.495797336101532;0.007858995348215103;00.00
A;0.38654616475105286;0.6066309213638306;-3.01E+10;00.00;0.44438984990119934;0.5718390941619873;-0.013437621295452118;00.00;0.4743439853191376;0.5023523569107056;-0.021849066019058228;00.00;0.48100072145462036;0.42947739362716675;-0.035498663783073425;00.00;0.47939997911453247;0.3732928931713104;-0.03990462049841881;00.00;0.4441719949245453;0.45155659317970276;0.043808143585920334;00.00;0.4504343867301941;0.40291187167167664;-0.0019608514849096537;00.00;0.4475304186344147;0.45771193504333496;-0.012283261865377426;00.00;0.44470834732055664;0.47778618335723877;0.001517677679657936;00.00;0.4140394330024719;0.45019805431365967;0.03613070771098137;00.00;0.41917791962623596;0.4032210409641266;-0.027094900608062744;00.00;0.4212195873260498;0.4788719415664673;-0.035473041236400604;00.00;0.41898980736732483;0.4872225821018219;-0.012422042898833752;00.00;0.3841804563999176;0.4564417600631714;0.018483011052012444;00.00;0.38791200518608093;0.41375821828842163;-0.037778083235025406;00.00;0.3951587677001953;0.4862804710865021;-0.031454723328351974;00.00;0.39201298356056213;0.4978361427783966;-0.0016989581054076552;00.00;0.3522281050682068;0.46781373023986816;0.001244332641363144;00.00;0.35964733362197876;0.4300357401371002;-0.024562083184719086;00.00;0.3685142397880554;0.47937777638435364;-0.016058212146162987;00.00;0.36419427394866943;0.4964562654495239;0.007898345589637756;00.00
A;0.3874083161354065;0.607128918170929;-2.40E+10;00.00;0.44572606682777405;0.5737361907958984;-0.013221883215010166;00.00;0.475837379693985;0.5036032795906067;-0.02200964465737343;00.00;0.48281556367874146;0.4300508499145508;-0.03671986609697342;00.00;0.48032212257385254;0.3726291060447693;-0.042817238718271255;00.00;0.4476763606071472;0.4550466239452362;0.04418979212641716;00.00;0.45326805114746094;0.406105101108551;-0.0021323710680007935;00.00;0.44949784874916077;0.46063774824142456;-0.011284366250038147;00.00;0.446712851524353;0.4802854061126709;0.004915665369480848;00.00;0.41709840297698975;0.4529455602169037;0.036948636174201965;00.00;0.42171773314476013;0.4057439863681793;-0.026741892099380493;00.00;0.4228903651237488;0.4808531701564789;-0.03363469988107681;00.00;0.4205435514450073;0.48906996846199036;-0.008204209618270397;00.00;0.386863648891449;0.4586760103702545;0.019723448902368546;00.00;0.39084041118621826;0.4156103730201721;-0.03627825155854225;00.00;0.3967723846435547;0.48782485723495483;-0.02870330587029457;00.00;0.3933204710483551;0.4998568892478943;0.002857308369129896;00.00;0.3549630045890808;0.46951156854629517;0.00310031627304852;00.00;0.3618652820587158;0.430412620306015;-0.02166559547185898;00.00;0.36956843733787537;0.4785010516643524;-0.011824250221252441;00.00;0.3651866316795349;0.4955216944217682;0.014254798181355;00.00
A;0.3893357515335083;0.6056607961654663;-2.85E+10;00.00;0.4470462203025818;0.5719592571258545;-0.014007424004375935;00.00;0.4771873950958252;0.5032232999801636;-0.023104090243577957;00.00;0.48374611139297485;0.4304123520851135;-0.03712494671344757;00.00;0.4824303388595581;0.37405362725257874;-0.04177143797278404;00.00;0.44745373725891113;0.4536581337451935;0.04116048663854599;00.00;0.4538092017173767;0.4037473201751709;-0.005130371078848839;00.00;0.4506603479385376;0.4574110209941864;-0.015501854009926319;00.00;0.44774872064590454;0.47751855850219727;-0.0015814023790881038;00.00;0.41697075963020325;0.4523034691810608;0.03392767906188965;00.00;0.4218144416809082;0.4045194089412689;-0.029564671218395233;00.00;0.4236099421977997;0.4797472059726715;-0.03694767504930496;00.00;0.42161664366722107;0.48860877752304077;-0.013294645585119724;00.00;0.38692420721054077;0.45878568291664124;0.016822855919599533;00.00;0.39011478424072266;0.4147918224334717;-0.039027292281389236;00.00;0.3976413607597351;0.48682093620300293;-0.03223585709929466;00.00;0.39500588178634644;0.49897995591163635;-0.002217110712081194;00.00;0.35511279106140137;0.47026750445365906;0.00015099281154107302;00.00;0.36222413182258606;0.43140125274658203;-0.025131814181804657;00.00;0.3711358308792114;0.48053866624832153;-0.016650814563035965;00.00;0.3670593798160553;0.4982081949710846;0.00747241685166955;00.00
A;0.39024868607521057;0.6062761545181274;-2.41E+10;00.00;0.44713056087493896;0.5733709335327148;-0.01237579993903637;00.00;0.4777020215988159;0.5034949779510498;-0.020809786394238472;00.00;0.4842073917388916;0.4306422173976898;-0.03445746377110481;00.00;0.48260876536369324;0.37428122758865356;-0.03880003094673157;00.00;0.4476654529571533;0.45384928584098816;0.042799945920705795;00.00;0.45432811975479126;0.405061811208725;-0.002028654795140028;00.00;0.4513058662414551;0.45900410413742065;-0.010922703891992569;00.00;0.4482199549674988;0.47837522625923157;0.0032812566496431828;00.00;0.4177454710006714;0.4522395431995392;0.034471623599529266;00.00;0.4231719672679901;0.40546756982803345;-0.027204716578125954;00.00;0.4250393509864807;0.479830801486969;-0.03291824832558632;00.00;0.4221101701259613;0.48740798234939575;-0.008801041170954704;00.00;0.387886106967926;0.4586505591869354;0.016227953135967255;00.00;0.39209532737731934;0.4157227873802185;-0.038072071969509125;00.00;0.3992188274860382;0.4877193868160248;-0.02987741120159626;00.00;0.3957253694534302;0.49875491857528687;0.0003280497039668262;00.00;0.3560420870780945;0.4706733524799347;-0.001972983591258526;00.00;0.36374861001968384;0.43330132961273193;-0.02634805627167225;00.00;0.3723631203174591;0.4827326834201813;-0.01623181439936161;00.00;0.3675402104854584;0.499114453792572;0.008157925680279732;00.00
A;0.3910468518733978;0.6052943468093872;-2.34E+11;00.00;0.4481180012226105;0.5714223980903625;-0.012199871242046356;00.00;0.4782177209854126;0.5019137263298035;-0.02089254930615425;00.00;0.4853208661079407;0.42924764752388;-0.03544122353196144;00.00;0.48425281047821045;0.3722822368144989;-0.04106900095939636;00.00;0.44955921173095703;0.45271098613739014;0.0441330261528492;00.00;0.4555518627166748;0.4034426212310791;-0.0013691363856196404;00.00;0.45251399278640747;0.4574410021305084;-0.01035274937748909;00.00;0.44940024614334106;0.47745031118392944;0.004703346639871597;00.00;0.41950204968452454;0.45130208134651184;0.03591536730527878;00.00;0.4242580831050873;0.4046650528907776;-0.027008885517716408;00.00;0.425915390253067;0.47870439291000366;-0.03457524999976158;00.00;0.42328858375549316;0.48675259947776794;-0.011513231322169304;00.00;0.38950517773628235;0.45746108889579773;0.017885250970721245;00.00;0.3930702209472656;0.4149704873561859;-0.037525396794080734;00.00;0.39993199706077576;0.48555076122283936;-0.030892586335539818;00.00;0.39654219150543213;0.4969004690647125;-0.0012279945658519864;00.00;0.3574995696544647;0.46857950091362;0.0005192007520236075;00.00;0.36469441652297974;0.43053674697875977;-0.023972930386662483;00.00;0.37309882044792175;0.4784518778324127;-0.014905894175171852;00.00;0.3686056137084961;0.49515286087989807;0.009139753878116608;00.00
